Primary_Accession_No,Generic_Name,Target_Num,Entry_Num,preg_risk_cat,pfam_id
DB00028,Immune globulin,6,1,C,PF00047
DB00028,Immune globulin,7,1,C,PF00008
DB00028,Immune globulin,7,2,C,PF00084
DB00028,Immune globulin,7,3,C,PF00089
DB00028,Immune globulin,7,4,C,PF00431
DB00028,Immune globulin,8,1,C,PF00047
DB00028,Immune globulin,9,1,C,PF00047
DB00328,Indomethacin,1,1,B,PF00008
DB00328,Indomethacin,1,2,B,PF03098
DB00328,Indomethacin,2,1,B,PF00008
DB00328,Indomethacin,2,2,B,PF03098
DB00893,Iron Dextran,1,1,C,PF00042
DB00893,Iron Dextran,2,1,C,PF00042
DB00893,Iron Dextran,3,1,C,PF00210
DB00893,Iron Dextran,4,1,C,PF00210
DB00893,Iron Dextran,5,1,C,PF00405
DB00221,Isoetharine,1,1,C,PF00001
DB00951,Isoniazid,1,1,C,PF00141
DB00951,Isoniazid,3,1,C,PF00202
DB00951,Isoniazid,4,1,C,PF00797
DB00883,Isosorbide Dinitrate,1,1,C,PF00211
DB00883,Isosorbide Dinitrate,1,2,C,PF01094
DB00883,Isosorbide Dinitrate,1,3,C,PF07714
DB01020,Isosorbide Mononitrate,1,1,C,PF00211
DB01020,Isosorbide Mononitrate,1,2,C,PF01094
DB01020,Isosorbide Mononitrate,1,3,C,PF07714
DB00555,Lamotrigine,1,1,C,PF00520
DB00555,Lamotrigine,1,2,C,PF00612
DB00555,Lamotrigine,1,3,C,PF06512
DB00555,Lamotrigine,2,1,C,PF00520
DB00555,Lamotrigine,2,2,C,PF00612
DB00555,Lamotrigine,2,3,C,PF06512
DB00555,Lamotrigine,3,1,C,PF00520
DB00555,Lamotrigine,3,2,C,PF00612
DB00555,Lamotrigine,3,3,C,PF06512
DB00555,Lamotrigine,4,1,C,PF00520
DB00555,Lamotrigine,4,2,C,PF00612
DB00555,Lamotrigine,4,3,C,PF06512
DB00555,Lamotrigine,5,1,C,PF00520
DB00555,Lamotrigine,5,2,C,PF00612
DB00555,Lamotrigine,5,3,C,PF06512
DB00555,Lamotrigine,6,1,C,PF00520
DB00555,Lamotrigine,6,2,C,PF00612
DB00555,Lamotrigine,6,3,C,PF06512
DB00555,Lamotrigine,7,1,C,PF00520
DB00555,Lamotrigine,7,2,C,PF00612
DB00555,Lamotrigine,7,3,C,PF06512
DB00555,Lamotrigine,8,1,C,PF00186
DB00848,Levamisole,1,1,C,PF02931
DB00848,Levamisole,1,2,C,PF02932
DB00848,Levamisole,2,1,C,PF00273
DB00848,Levamisole,3,1,C,PF00245
DB01210,Levobunolol,1,1,C,PF00001
DB01210,Levobunolol,2,1,C,PF00001
DB01002,Levobupivacaine,1,1,B,PF00520
DB01002,Levobupivacaine,1,2,B,PF00612
DB01002,Levobupivacaine,1,3,B,PF06512
DB00281,Lidocaine,1,1,B,PF00520
DB00281,Lidocaine,1,2,B,PF00612
DB00281,Lidocaine,1,3,B,PF06512
DB00281,Lidocaine,2,1,B,PF00520
DB00281,Lidocaine,2,2,B,PF00612
DB00281,Lidocaine,2,3,B,PF06512
DB00281,Lidocaine,3,1,B,PF00757
DB00281,Lidocaine,3,2,B,PF01030
DB00281,Lidocaine,3,3,B,PF07714
DB00281,Lidocaine,4,1,B,PF00520
DB00281,Lidocaine,4,2,B,PF00612
DB00281,Lidocaine,4,3,B,PF06512
DB00431,Lindane,1,1,C,PF02931
DB00431,Lindane,1,2,C,PF02932
DB00836,Loperamide,1,1,B,PF00520
DB00836,Loperamide,2,1,B,PF00001
DB00836,Loperamide,3,1,B,PF00060
DB00836,Loperamide,4,1,B,PF00060
DB00836,Loperamide,4,2,B,PF01094
DB00836,Loperamide,5,1,B,PF00060
DB00836,Loperamide,5,2,B,PF01094
DB00836,Loperamide,6,1,B,PF00060
DB00836,Loperamide,7,1,B,PF00036
DB00836,Loperamide,8,1,B,PF00976
DB00836,Loperamide,8,2,B,PF08035
DB00836,Loperamide,8,3,B,PF08384
DB00836,Loperamide,9,1,B,PF00001
DB00678,Losartan,1,1,D,PF00001
DB00653,Magnesium Sulfate,1,1,A,PF00822
DB00653,Magnesium Sulfate,2,1,A,PF00092
DB00653,Magnesium Sulfate,2,2,A,PF02743
DB00653,Magnesium Sulfate,2,3,A,PF08399
DB00653,Magnesium Sulfate,2,4,A,PF08473
DB00653,Magnesium Sulfate,3,1,A,PF00520
DB00653,Magnesium Sulfate,4,1,A,PF00018
DB00653,Magnesium Sulfate,4,2,A,PF00774
DB00653,Magnesium Sulfate,5,1,A,PF00018
DB00653,Magnesium Sulfate,5,2,A,PF00774
DB00653,Magnesium Sulfate,6,1,A,PF00520
DB00653,Magnesium Sulfate,6,2,A,PF08763
DB00179,Masoprocol,1,1,B,PF01477
DB00179,Masoprocol,2,1,B,PF01477
DB00032,Menotropins,1,1,X,PF00001
DB00032,Menotropins,1,2,X,PF00560
DB00032,Menotropins,1,3,X,PF01462
DB00032,Menotropins,2,1,X,PF00001
DB00454,Meperidine,1,1,B,PF00001
DB00454,Meperidine,2,1,B,PF00060
DB00961,Mepivacaine,1,1,C,PF00520
DB00961,Mepivacaine,1,2,C,PF00612
DB00961,Mepivacaine,1,3,C,PF06512
DB00244,Mesalazine,1,1,B,PF00008
DB00244,Mesalazine,1,2,B,PF03098
DB00244,Mesalazine,2,1,B,PF00008
DB00244,Mesalazine,2,2,B,PF03098
DB04896,Milnacipran,1,1,C,PF00209
DB04896,Milnacipran,1,2,C,PF03491
DB04896,Milnacipran,2,1,C,PF00209
DB01226,Mivacurium,1,1,C,PF02931
DB01226,Mivacurium,1,2,C,PF02932
DB01226,Mivacurium,2,1,C,PF00001
DB00691,Moexipril,1,1,D,PF01401
DB00691,Moexipril,2,1,D,PF01401
DB00691,Moexipril,3,1,D,PF01401
DB00844,Nalbuphine,1,1,B,PF00001
DB00844,Nalbuphine,2,1,B,PF00001
DB00844,Nalbuphine,3,1,B,PF00001
DB00826,Natamycin,1,1,C,PF03694
DB00716,Nedocromil,1,1,B,PF00001
DB00716,Nedocromil,2,1,B,PF00001
DB00716,Nedocromil,3,1,B,PF00001
DB00716,Nedocromil,4,1,B,PF00001
DB00716,Nedocromil,5,1,B,PF00001
DB00220,Nelfinavir,1,1,B,PF00077
DB00994,Neomycin,1,1,D,PF00164
DB00238,Nevirapine,1,1,C,PF00075
DB00238,Nevirapine,1,2,C,PF00077
DB00238,Nevirapine,1,3,C,PF00078
DB00238,Nevirapine,1,4,C,PF00098
DB00238,Nevirapine,1,5,C,PF00540
DB00238,Nevirapine,1,6,C,PF00552
DB00238,Nevirapine,1,7,C,PF00607
DB00238,Nevirapine,1,8,C,PF00665
DB00238,Nevirapine,1,9,C,PF02022
DB00238,Nevirapine,1,10,C,PF06815
DB00238,Nevirapine,1,11,C,PF06817
DB00627,Niacin,1,1,A,PF00001
DB00627,Niacin,2,1,A,PF01234
DB00627,Niacin,3,1,A,PF01729
DB00627,Niacin,3,2,A,PF02749
DB00627,Niacin,4,1,A,PF00001
DB00325,Nitroprusside,1,1,C,PF00211
DB00325,Nitroprusside,1,2,C,PF01094
DB00325,Nitroprusside,1,3,C,PF07714
DB00935,Oxymetazoline,1,1,C,PF00001
DB00935,Oxymetazoline,2,1,C,PF00001
DB00595,Oxytetracycline,1,1,D,PF00163
DB00595,Oxytetracycline,1,2,D,PF01479
DB00595,Oxytetracycline,2,1,D,PF00380
DB00282,Pamidronate,1,1,D,PF00348
DB01337,Pancuronium,1,1,C,PF02931
DB01337,Pancuronium,1,2,C,PF02932
DB01113,Papaverine,1,1,C,PF00233
DB00859,Penicillamine,1,1,D,PF00619
DB00859,Penicillamine,1,2,D,PF00656
DB00859,Penicillamine,2,1,D,PF07686
DB01053,Penicillin G,1,1,B,PF00905
DB01053,Penicillin G,1,2,B,PF00912
DB00652,Pentazocine,1,1,C,PF00001
DB00652,Pentazocine,2,1,C,PF00001
DB00806,Pentoxifylline,1,1,C,PF00233
DB00806,Pentoxifylline,2,1,C,PF00233
DB00806,Pentoxifylline,3,1,C,PF00149
DB00806,Pentoxifylline,3,2,C,PF02872
DB00806,Pentoxifylline,4,1,C,PF00233
DB00806,Pentoxifylline,4,2,C,PF01590
DB01186,Pergolide,1,1,B,PF00001
DB01186,Pergolide,2,1,B,PF00001
DB00397,Phenylpropanolamine,1,1,C,PF00001
DB00397,Phenylpropanolamine,2,1,C,PF00001
DB01085,Pilocarpine,1,1,C,PF00001
DB01085,Pilocarpine,2,1,C,PF00001
DB00960,Pindolol,1,1,C,PF00001
DB00960,Pindolol,2,1,C,PF00001
DB00960,Pindolol,3,1,C,PF00001
DB00960,Pindolol,4,1,C,PF00001
DB00960,Pindolol,5,1,C,PF00001
DB00592,Piperazine,1,1,B,PF02931
DB00592,Piperazine,1,2,B,PF02932
DB00761,Potassium Chloride,1,1,C,PF00324
DB00761,Potassium Chloride,1,2,C,PF08403
DB00761,Potassium Chloride,2,1,C,PF00324
DB00761,Potassium Chloride,2,2,C,PF08403
DB00761,Potassium Chloride,3,1,C,PF00324
DB00761,Potassium Chloride,4,1,C,PF00324
DB00761,Potassium Chloride,4,2,C,PF03522
DB00761,Potassium Chloride,5,1,C,PF00324
DB00761,Potassium Chloride,6,1,C,PF00324
DB00761,Potassium Chloride,6,2,C,PF03522
DB00175,Pravastatin,1,1,X,PF00005
DB00175,Pravastatin,1,2,X,PF00664
DB00175,Pravastatin,2,1,X,PF00368
DB00175,Pravastatin,3,1,X,PF00432
DB00175,Pravastatin,5,1,X,PF00071
DB00175,Pravastatin,6,1,X,PF03137
DB00175,Pravastatin,6,2,X,PF07648
DB00750,Prilocaine,1,1,B,PF00520
DB00750,Prilocaine,1,2,B,PF00612
DB00750,Prilocaine,1,3,B,PF06512
DB00396,Progesterone,1,1,X,PF00104
DB00396,Progesterone,1,2,X,PF00105
DB00396,Progesterone,1,3,X,PF02161
DB00396,Progesterone,2,1,X,PF00104
DB00396,Progesterone,2,2,X,PF00105
DB00396,Progesterone,2,3,X,PF02159
DB00396,Progesterone,3,1,X,PF00067
DB00782,Propantheline,1,1,C,PF00001
DB00807,Proparacaine,1,1,C,PF00520
DB00807,Proparacaine,1,2,C,PF00612
DB00807,Proparacaine,1,3,C,PF06512
DB00165,Pyridoxine,1,1,A,PF00702
DB00165,Pyridoxine,2,1,A,PF00294
DB00165,Pyridoxine,3,1,A,PF00291
DB00165,Pyridoxine,3,2,A,PF00571
DB00165,Pyridoxine,4,1,A,PF00266
DB00165,Pyridoxine,5,1,A,PF00273
DB00165,Pyridoxine,6,1,A,PF00171
DB00899,Remifentanil,1,1,C,PF00001
DB01045,Rifampin,1,1,C,PF00562
DB01045,Rifampin,1,2,C,PF04560
DB01045,Rifampin,1,3,C,PF04561
DB01045,Rifampin,1,4,C,PF04563
DB01045,Rifampin,1,5,C,PF04565
DB01045,Rifampin,2,1,C,PF00623
DB01045,Rifampin,2,2,C,PF04983
DB01045,Rifampin,2,3,C,PF04997
DB01045,Rifampin,2,4,C,PF04998
DB01045,Rifampin,2,5,C,PF05000
DB01045,Rifampin,3,1,C,PF00005
DB01045,Rifampin,3,2,C,PF00664
DB01045,Rifampin,4,1,C,PF00104
DB01045,Rifampin,4,2,C,PF00105
DB00747,Scopolamine,1,1,C,PF00001
DB00203,Sildenafil,1,1,B,PF00233
DB00203,Sildenafil,1,2,B,PF01590
DB00203,Sildenafil,2,1,B,PF00233
DB00203,Sildenafil,2,2,B,PF01590
DB00795,Sulfasalazine,1,1,B,PF00108
DB00795,Sulfasalazine,1,2,B,PF02803
DB00795,Sulfasalazine,2,1,B,PF00324
DB00857,Terbinafine,1,1,B,PF01266
DB00857,Terbinafine,1,2,B,PF08491
DB00759,Tetracycline,1,1,B,PF00163
DB00759,Tetracycline,1,2,B,PF01479
DB00759,Tetracycline,2,1,B,PF00380
DB00759,Tetracycline,4,1,B,PF00377
DB00759,Tetracycline,4,2,B,PF03991
DB00152,Thiamine,1,1,A,PF04263
DB00152,Thiamine,1,2,A,PF04265
DB00152,Thiamine,2,1,A,PF01770
DB00208,Ticlopidine,1,1,B,PF00001
DB00500,Tolmetin,1,1,C,PF00008
DB00500,Tolmetin,1,2,C,PF03098
DB00500,Tolmetin,2,1,C,PF00008
DB00500,Tolmetin,2,2,C,PF03098
DB00273,Topiramate,1,1,C,PF02931
DB00273,Topiramate,1,2,C,PF02932
DB00273,Topiramate,2,1,C,PF00520
DB00273,Topiramate,2,2,C,PF00612
DB00273,Topiramate,2,3,C,PF06512
DB00273,Topiramate,3,1,C,PF00194
DB00273,Topiramate,4,1,C,PF00194
DB00273,Topiramate,5,1,C,PF00060
DB00273,Topiramate,5,2,C,PF01094
DB01030,Topotecan,1,1,D,PF01028
DB01030,Topotecan,1,2,D,PF02919
DB01030,Topotecan,2,1,D,PF01028
DB01030,Topotecan,2,2,D,PF02919
DB01030,Topotecan,3,1,D,PF00005
DB01030,Topotecan,3,2,D,PF01061
DB00302,Tranexamic Acid,1,1,B,PF00024
DB00302,Tranexamic Acid,1,2,B,PF00051
DB00302,Tranexamic Acid,1,3,B,PF00089
DB00302,Tranexamic Acid,2,1,B,PF00008
DB00302,Tranexamic Acid,2,2,B,PF00039
DB00302,Tranexamic Acid,2,3,B,PF00051
DB00302,Tranexamic Acid,2,4,B,PF00089
DB00752,Tranylcypromine,1,1,C,PF00001
DB00752,Tranylcypromine,2,1,C,PF01593
DB00752,Tranylcypromine,3,1,C,PF01593
DB00752,Tranylcypromine,4,1,C,PF00001
DB00094,Urofollitropin,1,1,X,PF00001
DB00094,Urofollitropin,1,2,X,PF00560
DB00094,Urofollitropin,1,3,X,PF01462
DB01586,Ursodeoxycholic acid,1,1,B,PF00248
DB00577,Valaciclovir,1,1,B,PF00693
DB00577,Valaciclovir,2,1,B,PF00136
DB00577,Valaciclovir,2,2,B,PF03104
DB00162,Vitamin A,10,1,C,PF00171
DB00162,Vitamin A,11,1,C,PF00171
DB00162,Vitamin A,12,1,C,PF00650
DB00162,Vitamin A,12,2,C,PF03765
DB00162,Vitamin A,13,1,C,PF04970
DB00162,Vitamin A,14,1,C,PF00106
DB00162,Vitamin A,15,1,C,PF00171
DB00162,Vitamin A,16,1,C,PF00890
DB00162,Vitamin A,17,1,C,PF00106
DB00162,Vitamin A,18,1,C,PF00106
DB00162,Vitamin A,19,1,C,PF00106
DB00162,Vitamin A,1,1,C,PF00106
DB00162,Vitamin A,20,1,C,PF00106
DB00162,Vitamin A,2,1,C,PF00061
DB00162,Vitamin A,3,1,C,PF00106
DB00162,Vitamin A,4,1,C,PF00106
DB00162,Vitamin A,5,1,C,PF03572
DB00162,Vitamin A,6,1,C,PF00061
DB00162,Vitamin A,7,1,C,PF00061
DB00162,Vitamin A,8,1,C,PF00061
DB00162,Vitamin A,9,1,C,PF00061
DB00126,Vitamin C,10,1,A,PF02668
DB00126,Vitamin C,11,1,A,PF01082
DB00126,Vitamin C,11,2,A,PF03351
DB00126,Vitamin C,11,3,A,PF03712
DB00126,Vitamin C,12,1,A,PF01082
DB00126,Vitamin C,12,2,A,PF01436
DB00126,Vitamin C,12,3,A,PF03712
DB00126,Vitamin C,13,1,A,PF03171
DB00126,Vitamin C,14,1,A,PF03171
DB00126,Vitamin C,15,1,A,PF03171
DB00126,Vitamin C,16,1,A,PF03171
DB00126,Vitamin C,16,2,A,PF07719
DB00126,Vitamin C,17,1,A,PF03171
DB00126,Vitamin C,18,1,A,PF03171
DB00126,Vitamin C,19,1,A,PF03171
DB00126,Vitamin C,1,1,A,PF03171
DB00126,Vitamin C,1,2,A,PF07719
DB00126,Vitamin C,1,3,A,PF08336
DB00126,Vitamin C,21,1,A,PF00628
DB00126,Vitamin C,21,2,A,PF01388
DB00126,Vitamin C,21,3,A,PF02373
DB00126,Vitamin C,21,4,A,PF02375
DB00126,Vitamin C,21,5,A,PF02928
DB00126,Vitamin C,21,6,A,PF08429
DB00126,Vitamin C,22,1,A,PF01753
DB00126,Vitamin C,22,2,A,PF03171
DB00126,Vitamin C,23,1,A,PF03171
DB00126,Vitamin C,24,1,A,PF02668
DB00126,Vitamin C,25,1,A,PF03171
DB00126,Vitamin C,26,1,A,PF00232
DB00126,Vitamin C,27,1,A,PF00141
DB00126,Vitamin C,2,1,A,PF00860
DB00126,Vitamin C,3,1,A,PF03171
DB00126,Vitamin C,4,1,A,PF00746
DB00126,Vitamin C,4,2,A,PF02018
DB00126,Vitamin C,4,3,A,PF02278
DB00126,Vitamin C,4,4,A,PF02884
DB00126,Vitamin C,4,5,A,PF08124
DB00126,Vitamin C,6,1,A,PF01261
DB00126,Vitamin C,7,1,A,PF03171
DB00126,Vitamin C,8,1,A,PF05721
DB00126,Vitamin C,9,1,A,PF03171
DB00163,Vitamin E,10,1,A,PF00149
DB00163,Vitamin E,11,1,A,PF00650
DB00163,Vitamin E,11,2,A,PF03765
DB00163,Vitamin E,1,1,A,PF00650
DB00163,Vitamin E,1,2,A,PF01105
DB00163,Vitamin E,1,3,A,PF03765
DB00163,Vitamin E,2,1,A,PF00650
DB00163,Vitamin E,2,2,A,PF01105
DB00163,Vitamin E,2,3,A,PF03765
DB00163,Vitamin E,3,1,A,PF00650
DB00163,Vitamin E,3,2,A,PF01105
DB00163,Vitamin E,3,3,A,PF03765
DB00163,Vitamin E,4,1,A,PF00104
DB00163,Vitamin E,4,2,A,PF00105
DB00163,Vitamin E,5,1,A,PF00069
DB00163,Vitamin E,5,2,A,PF00130
DB00163,Vitamin E,5,3,A,PF00168
DB00163,Vitamin E,5,4,A,PF00433
DB00163,Vitamin E,6,1,A,PF01477
DB00163,Vitamin E,7,1,A,PF00069
DB00163,Vitamin E,7,2,A,PF00130
DB00163,Vitamin E,7,3,A,PF00168
DB00163,Vitamin E,7,4,A,PF00433
DB00163,Vitamin E,8,1,A,PF00036
DB00163,Vitamin E,8,2,A,PF00130
DB00163,Vitamin E,8,3,A,PF00609
DB00163,Vitamin E,8,4,A,PF00781
DB00163,Vitamin E,9,1,A,PF00149
DB00682,Warfarin,1,1,X,PF07884
DB00682,Warfarin,2,1,X,PF00051
DB00682,Warfarin,2,2,X,PF00089
DB00682,Warfarin,2,3,X,PF00594
DB00682,Warfarin,3,1,X,PF07884
DB00549,Zafirlukast,1,1,B,PF00001
DB00495,Zidovudine,1,1,C,PF00075
DB00495,Zidovudine,1,2,C,PF00077
DB00495,Zidovudine,1,3,C,PF00078
DB00495,Zidovudine,1,4,C,PF00098
DB00495,Zidovudine,1,5,C,PF00540
DB00495,Zidovudine,1,6,C,PF00552
DB00495,Zidovudine,1,7,C,PF00607
DB00495,Zidovudine,1,8,C,PF00665
DB00495,Zidovudine,1,9,C,PF02022
DB00495,Zidovudine,1,10,C,PF06815
DB00495,Zidovudine,1,11,C,PF06817
